cust_no,age_gender,update_dt
08850,40대 M,20180829
09111,30대 F,20180829
09173,40대 M,20180829
09223,50대이상 M,20180829
09280,50대이상 M,20180829
09321,20대 M,20180829
09578,30대 M,20180829
10005,40대 M,20180829
10083,30대 M,20180829
10364,40대 F,20180829
10446,30대 M,20180829
10623,30대 M,20180829
10711,30대 F,20180829
11098,40대 M,20180829
11098,40대 M,20180829
11398,40대 M,20180829
11398,40대 M,20180829
11529,40대 M,20180829
12190,30대 M,20180829
12435,30대 M,20180829
12497,30대 F,20180829
12513,30대 M,20180829
12516,20대 M,20180829
12673,40대 M,20180829
12769,50대이상 M,20180829
13121,30대 M,20180829
13229,30대 M,20180829
13418,50대이상 M,20180829
13613,40대 M,20180829
13808,40대 F,20180829
13846,40대 F,20180829
13846,40대 F,20180829
14449,20대 F,20180829
14462,30대 M,20180829
14849,40대 F,20180829
14932,20대 F,20180829
14961,30대 F,20180829
15736,50대이상 M,20180829
15736,50대이상 M,20180829
15736,50대이상 M,20180829
15866,40대 M,20180829
16089,20대 M,20180829
16169,50대이상 M,20180829
16501,20대 F,20180829
16509,40대 M,20180829
16509,40대 M,20180829
16644,30대 M,20180829
16867,30대 M,20180829
16937,40대 F,20180829
17289,30대 M,20180829
17379,20대 F,20180829
17482,30대 F,20180829
17482,30대 F,20180829
17799,50대이상 M,20180829
18267,40대 F,20180829
18902,40대 F,20180829
00632,40대 M,20180829
00723,30대 F,20180829
01079,20대 M,20180829
01521,30대 M,20180829
01769,30대 M,20180829
01827,40대 M,20180829
02331,40대 F,20180829
02533,20대 F,20180829
02971,30대 M,20180829
03061,30대 M,20180829
03089,40대 F,20180829
03281,30대 F,20180829
03430,30대 M,20180829
03523,40대 F,20180829
03652,30대 M,20180829
03774,30대 F,20180829
03822,40대 F,20180829
03823,50대이상 M,20180829
03897,30대 F,20180829
04033,30대 F,20180829
04137,30대 F,20180829
04287,20대 F,20180829
04301,30대 M,20180829
04369,40대 M,20180829
04648,30대 F,20180829
05276,40대 M,20180829
05449,40대 M,20180829
05679,40대 M,20180829
06355,40대 F,20180829
06403,50대이상 M,20180829
06870,20대 M,20180829
06953,40대 M,20180829
07072,30대 M,20180829
07595,30대 M,20180829
07678,40대 M,20180829
08726,40대 M,20180829
08779,40대 F,20180829
09176,40대 M,20180829
09228,30대 F,20180829
09366,30대 F,20180829
09718,30대 M,20180829
09718,30대 M,20180829
09832,30대 F,20180829
10246,30대 F,20180829
10440,30대 F,20180829
10686,50대이상 M,20180829
10686,50대이상 M,20180829
10856,50대이상 M,20180829
10954,30대 F,20180829
11983,40대 F,20180829
12567,40대 M,20180829
12638,40대 M,20180829
13541,40대 M,20180829
14200,40대 M,20180829
14357,30대 F,20180829
14441,30대 M,20180829
14441,30대 M,20180829
14909,40대 M,20180829
15106,20대 F,20180829
15360,40대 M,20180829
16037,40대 M,20180829
16130,30대 M,20180829
16138,40대 F,20180829
16343,40대 M,20180829
16572,40대 F,20180829
16585,30대 F,20180829
16694,20대 F,20180829
16909,30대 M,20180829
17467,30대 F,20180829
17663,40대 F,20180829
18208,40대 F,20180829
18208,40대 F,20180829
18315,30대 F,20180829
18443,40대 F,20180829
18456,30대 M,20180829
18509,30대 M,20180829
18658,40대 M,20180829
18846,40대 F,20180829
19061,20대 M,20180829
00025,30대 M,20180829
00611,50대이상 M,20180829
00662,50대이상 M,20180829
00662,50대이상 M,20180829
00898,30대 F,20180829
01188,30대 F,20180829
01343,40대 F,20180829
01488,30대 F,20180829
02172,30대 F,20180829
02745,50대이상 M,20180829
02867,30대 M,20180829
03517,30대 F,20180829
03565,20대 F,20180829
03886,30대 M,20180829
04105,40대 F,20180829
04424,40대 M,20180829
04491,30대 M,20180829
04564,30대 F,20180829
04615,30대 M,20180829
04615,30대 M,20180829
04710,30대 F,20180829
04776,30대 F,20180829
05113,50대이상 M,20180829
06366,50대이상 M,20180829
07583,30대 F,20180829
07718,30대 F,20180829
08330,20대 M,20180829
08330,20대 M,20180829
08563,50대이상 M,20180829
08590,20대 M,20180829
09160,40대 M,20180829
09160,40대 M,20180829
09160,40대 M,20180829
09778,40대 M,20180829
10133,40대 M,20180829
10302,30대 F,20180829
10365,30대 M,20180829
10764,50대이상 M,20180829
10784,30대 F,20180829
10884,30대 F,20180829
11282,30대 M,20180829
11282,30대 M,20180829
11495,40대 M,20180829
11600,40대 M,20180829
11775,20대 F,20180829
11905,40대 M,20180829
11909,40대 F,20180829
11909,40대 F,20180829
12156,50대이상 M,20180829
12610,20대 F,20180829
12709,30대 F,20180829
12908,30대 M,20180829
12913,20대 M,20180829
12951,30대 F,20180829
13088,20대 M,20180829
13088,20대 M,20180829
13273,30대 F,20180829
13412,30대 M,20180829
13432,20대 F,20180829
13618,20대 F,20180829
14011,30대 M,20180829
14478,30대 F,20180829
14530,40대 F,20180829
14530,40대 F,20180829
15194,40대 F,20180829
15194,40대 F,20180829
15415,40대 F,20180829
15445,30대 M,20180829
15572,30대 M,20180829
15751,30대 F,20180829
15794,30대 F,20180829
16073,20대 F,20180829
16090,30대 M,20180829
16113,30대 M,20180829
16271,50대이상 M,20180829
16395,30대 F,20180829
16853,40대 F,20180829
17266,20대 M,20180829
17544,40대 F,20180829
17987,30대 F,20180829
18427,40대 F,20180829
18605,30대 F,20180829
00115,40대 F,20180829
00514,30대 F,20180829
00525,30대 F,20180829
00580,30대 F,20180829
00683,30대 F,20180829
01036,50대이상 M,20180829
01138,40대 F,20180829
01138,40대 F,20180829
01238,20대 M,20180829
01866,20대 M,20180829
01866,20대 M,20180829
01895,30대 F,20180829
02020,30대 M,20180829
02210,50대이상 M,20180829
02542,30대 M,20180829
02560,20대 M,20180829
02794,30대 F,20180829
02827,30대 F,20180829
02912,40대 M,20180829
03025,20대 M,20180829
03188,30대 M,20180829
03217,30대 M,20180829
03475,30대 M,20180829
03609,40대 M,20180829
03775,40대 F,20180829
03914,30대 F,20180829
04051,20대 M,20180829
04242,30대 F,20180829
04242,30대 F,20180829
04255,50대이상 M,20180829
04502,20대 M,20180829
04695,30대 F,20180829
04697,40대 M,20180829
05224,50대이상 M,20180829
05284,20대 M,20180829
05286,20대 F,20180829
05336,30대 M,20180829
05516,30대 M,20180829
05877,30대 M,20180829
05935,20대 F,20180829
06014,30대 M,20180829
06033,30대 F,20180829
06035,30대 F,20180829
06123,30대 F,20180829
06902,40대 M,20180829
07024,30대 F,20180829
07024,30대 F,20180829
07098,20대 F,20180829
07159,20대 F,20180829
07159,20대 F,20180829
07269,40대 M,20180829
07627,30대 F,20180829
07808,50대이상 M,20180829
07910,30대 F,20180829
08189,30대 M,20180829
08600,40대 M,20180829
09166,50대이상 M,20180829
09737,40대 M,20180829
09754,30대 F,20180829
09919,30대 F,20180829
10713,40대 F,20180829
11072,50대이상 M,20180829
11214,30대 M,20180829
11748,50대이상 M,20180829
12052,20대 F,20180829
12103,30대 M,20180829
12103,30대 M,20180829
12130,30대 F,20180829
12176,40대 F,20180829
12176,40대 F,20180829
12505,50대이상 M,20180829
12518,50대이상 M,20180829
12696,30대 M,20180829
12699,30대 F,20180829
12740,20대 M,20180829
12881,40대 M,20180829
13011,30대 F,20180829
13631,30대 F,20180829
13707,40대 F,20180829
13746,40대 F,20180829
14533,40대 F,20180829
14547,30대 F,20180829
14688,30대 F,20180829
14704,40대 M,20180829
14743,30대 M,20180829
14903,40대 M,20180829
15287,40대 F,20180829
15394,20대 F,20180829
15671,20대 M,20180829
15856,30대 F,20180829
15885,40대 M,20180829
15993,40대 F,20180829
16199,30대 M,20180829
16615,30대 M,20180829
16615,30대 M,20180829
16809,30대 M,20180829
16960,50대이상 M,20180829
17016,50대이상 M,20180829
17872,50대이상 M,20180829
18144,30대 M,20180829
18501,30대 F,20180829
18814,50대이상 M,20180829
18973,40대 M,20180829
00695,20대 F,20180827
12875,30대 M,20180827
12971,20대 F,20180827
14991,50대이상 M,20180827
14991,50대이상 M,20180827
16759,30대 F,20180827
16759,30대 F,20180827
01775,20대 M,20180827
06490,50대이상 M,20180827
17134,50대이상 M,20180827
17134,50대이상 M,20180827
06055,50대이상 M,20180827
05753,50대이상 M,20180827
09593,50대이상 M,20180827
11279,20대 F,20180827
11765,50대이상 M,20180827
03064,30대 F,20180827
12559,20대 M,20180827
12559,20대 M,20180827
18178,30대 M,20180827
12446,30대 F,20180827
12058,20대 F,20180827
12058,20대 F,20180827
14925,20대 F,20180827
14925,20대 F,20180827
06124,50대이상 M,20180827
06124,50대이상 M,20180827
10906,30대 M,20180827
10906,30대 M,20180827
18477,20대 F,20180827
18477,20대 F,20180827
18477,20대 F,20180827
02530,50대이상 M,20180827
06379,30대 M,20180827
07920,50대이상 M,20180827
10136,30대 F,20180827
11934,30대 M,20180827
13456,50대이상 M,20180827
01810,20대 F,20180827
01810,20대 F,20180827
12400,30대 F,20180827
12400,30대 F,20180827
13924,50대이상 M,20180827
15108,20대 F,20180827
14184,20대 F,20180827
15419,20대 F,20180827
15419,20대 F,20180827
18184,50대이상 M,20180827
18184,50대이상 M,20180827
02501,20대 M,20180827
02513,20대 M,20180827
05120,20대 M,20180827
05455,30대 M,20180827
05461,50대이상 M,20180827
14075,30대 M,20180827
18045,20대 F,20180827
07517,50대이상 M,20180827
12919,20대 M,20180827
00172,20대 F,20180827
00172,20대 F,20180827
03203,20대 M,20180827
03203,20대 M,20180827
17422,20대 M,20180827
00497,30대 M,20180827
07775,20대 M,20180827
09045,50대이상 M,20180827
12397,20대 F,20180827
12397,20대 F,20180827
12397,20대 F,20180827
12692,30대 M,20180827
12995,30대 M,20180827
04252,30대 F,20180827
04252,30대 F,20180827
06539,20대 M,20180827
08350,50대이상 M,20180827
08525,50대이상 M,20180827
17841,50대이상 M,20180827
00866,20대 F,20180827
00866,20대 F,20180827
08647,30대 F,20180827
10061,50대이상 M,20180827
18582,30대 F,20180827
18582,30대 F,20180827
18582,30대 F,20180827
18582,30대 F,20180827
01268,20대 M,20180827
01268,20대 M,20180827
08871,20대 F,20180827
12463,30대 M,20180827
12545,30대 M,20180827
03947,30대 M,20180827
06754,20대 M,20180827
04744,20대 M,20180827
04744,20대 M,20180827
04847,30대 M,20180827
04847,30대 M,20180827
04847,30대 M,20180827
04847,30대 M,20180827
05571,20대 F,20180827
02772,20대 F,20180827
16870,20대 M,20180827
03596,20대 F,20180827
03596,20대 F,20180827
12251,50대이상 M,20180827
13326,20대 M,20180827
13326,20대 M,20180827
13380,50대이상 M,20180827
14427,20대 F,20180827
15959,30대 M,20180827
15984,50대이상 M,20180827
17848,30대 F,20180827
02601,30대 M,20180827
02601,30대 M,20180827
09426,20대 M,20180827
14157,50대이상 M,20180827
14157,50대이상 M,20180827
14322,50대이상 M,20180827
16927,30대 M,20180827
09809,20대 F,20180827
18790,20대 M,20180827
18790,20대 M,20180827
01592,20대 M,20180827
01592,20대 M,20180827
15466,30대 M,20180827
15466,30대 M,20180827
15980,20대 F,20180827
16120,30대 M,20180827
16633,20대 F,20180827
16633,20대 F,20180827
17817,30대 F,20180827
00923,30대 F,20180827
08749,20대 F,20180827
13374,20대 F,20180827
17571,20대 M,20180827
14146,20대 F,20180827
08979,20대 F,20180827
17605,20대 M,20180827
00610,20대 F,20180827
00610,20대 F,20180827
02283,50대이상 M,20180827
02283,50대이상 M,20180827
11223,20대 F,20180827
12968,20대 F,20180827
13851,20대 F,20180827
13851,20대 F,20180827
06193,20대 F,20180827
06193,20대 F,20180827
09414,20대 F,20180827
09414,20대 F,20180827
02117,20대 M,20180827
02117,20대 M,20180827
00662,50대이상 M,20180827
00662,50대이상 M,20180827
08619,20대 M,20180827
03914,20대 F,20180827
03914,20대 F,20180827
00061,20대 M,20180831
00151,50대이상 M,20180831
00165,40대 M,20180831
00193,40대 M,20180831
00195,20대 F,20180831
00286,40대 F,20180831
00377,30대 M,20180831
00538,40대 F,20180831
00658,30대 F,20180831
00695,30대 F,20180831
00741,20대 F,20180831
00751,30대 F,20180831
00919,30대 F,20180831
00945,30대 F,20180831
00959,30대 F,20180831
00995,40대 M,20180831
01041,50대이상 M,20180831
01055,40대 M,20180831
01114,50대이상 M,20180831
01133,40대 M,20180831
01177,40대 M,20180831
01180,30대 F,20180831
01252,30대 F,20180831
01273,50대이상 M,20180831
01288,30대 F,20180831
01317,20대 F,20180831
01349,30대 F,20180831
01372,50대이상 M,20180831
01375,20대 M,20180831
01385,30대 F,20180831
01390,40대 F,20180831
01394,30대 F,20180831
01420,30대 M,20180831
01606,40대 M,20180831
01639,50대이상 M,20180831
01657,30대 F,20180831
01932,30대 F,20180831
01943,50대이상 M,20180831
01950,20대 F,20180831
01964,30대 M,20180831
02010,50대이상 M,20180831
02211,40대 M,20180831
02258,20대 M,20180831
02316,40대 M,20180831
02322,30대 F,20180831
02358,40대 M,20180831
02448,20대 M,20180831
02464,30대 F,20180831
02498,30대 M,20180831
02645,40대 F,20180831
02680,30대 F,20180831
02730,30대 M,20180831
02840,40대 M,20180831
02851,20대 M,20180831
02904,40대 M,20180831
02907,30대 M,20180831
02967,30대 F,20180831
03011,30대 F,20180831
03040,40대 F,20180831
03063,40대 F,20180831
03077,20대 M,20180831
03082,40대 F,20180831
03105,20대 M,20180831
03114,40대 F,20180831
03140,30대 F,20180831
03173,30대 M,20180831
03174,40대 M,20180831
03178,30대 F,20180831
03194,20대 F,20180831
03288,40대 F,20180831
03332,50대이상 M,20180831
03390,30대 M,20180831
03531,50대이상 M,20180831
03564,40대 M,20180831
03605,30대 F,20180831
03687,30대 M,20180831
03712,30대 M,20180831
03768,50대이상 M,20180831
03821,30대 M,20180831
03861,30대 F,20180831
03906,50대이상 M,20180831
03908,40대 M,20180831
03942,40대 F,20180831
03975,50대이상 M,20180831
04086,30대 M,20180831
04151,30대 F,20180831
04173,40대 F,20180831
04220,30대 M,20180831
04305,20대 M,20180831
04324,50대이상 M,20180831
04367,40대 F,20180831
04414,30대 F,20180831
04415,40대 M,20180831
04476,20대 M,20180831
04511,20대 F,20180831
04657,30대 F,20180831
04747,50대이상 M,20180831
04811,30대 F,20180831
04823,40대 F,20180831
04902,30대 F,20180831
04944,30대 F,20180831
05105,50대이상 M,20180831
05106,20대 M,20180831
05156,30대 F,20180831
05233,30대 F,20180831
05258,40대 F,20180831
05395,30대 F,20180831
05409,40대 F,20180831
05527,40대 F,20180831
05564,40대 F,20180831
05588,40대 F,20180831
05766,40대 M,20180831
05784,30대 F,20180831
05959,30대 M,20180831
05981,20대 M,20180831
06010,50대이상 M,20180831
06138,50대이상 M,20180831
06142,30대 F,20180831
06210,50대이상 M,20180831
06217,30대 F,20180831
06304,50대이상 M,20180831
06357,40대 M,20180831
06380,30대 M,20180831
06455,50대이상 M,20180831
06617,50대이상 M,20180831
06666,50대이상 M,20180831
06711,30대 F,20180831
06797,30대 M,20180831
06819,30대 F,20180831
06854,30대 F,20180831
06941,30대 F,20180831
06947,30대 F,20180831
06959,30대 M,20180831
06960,20대 M,20180831
06962,30대 M,20180831
07004,20대 F,20180831
07029,50대이상 M,20180831
07033,30대 F,20180831
07147,50대이상 M,20180831
07182,30대 F,20180831
07198,20대 F,20180831
07208,40대 F,20180831
07276,40대 M,20180831
07303,30대 F,20180831
07366,30대 F,20180831
07497,30대 M,20180831
07516,40대 M,20180831
07535,40대 M,20180831
07562,20대 M,20180831
07579,50대이상 M,20180831
07622,30대 F,20180831
07629,40대 M,20180831
07645,40대 F,20180831
07875,40대 M,20180831
07953,20대 F,20180831
08002,30대 F,20180831
08110,40대 M,20180831
08273,30대 F,20180831
08275,30대 F,20180831
08324,30대 M,20180831
08366,20대 M,20180831
08367,40대 M,20180831
08370,30대 M,20180831
08387,40대 M,20180831
08394,40대 M,20180831
08408,50대이상 M,20180831
08413,40대 M,20180831
08445,30대 F,20180831
08450,40대 M,20180831
08451,40대 M,20180831
08464,30대 F,20180831
08475,50대이상 M,20180831
08481,20대 F,20180831
08642,40대 M,20180831
08707,40대 M,20180831
08929,40대 F,20180831
08944,20대 M,20180831
09028,50대이상 M,20180831
09033,50대이상 M,20180831
09046,30대 F,20180831
09204,30대 M,20180831
09255,40대 M,20180831
09257,40대 M,20180831
09265,30대 F,20180831
09291,20대 F,20180831
09379,30대 F,20180831
09402,30대 M,20180831
09470,40대 M,20180831
09528,30대 M,20180831
09577,40대 F,20180831
09631,20대 F,20180831
09642,30대 M,20180831
09658,40대 M,20180831
09687,30대 M,20180831
09867,30대 M,20180831
09873,40대 M,20180831
09892,30대 M,20180831
09898,40대 F,20180831
09939,40대 M,20180831
09964,40대 F,20180831
10048,30대 F,20180831
10089,50대이상 M,20180831
10161,20대 F,20180831
10183,30대 M,20180831
10194,30대 F,20180831
10223,50대이상 M,20180831
10285,30대 F,20180831
10347,40대 F,20180831
10394,50대이상 M,20180831
10435,30대 F,20180831
10466,40대 F,20180831
10493,40대 F,20180831
10522,40대 M,20180831
10582,30대 M,20180831
10632,30대 F,20180831
10683,20대 M,20180831
10687,30대 F,20180831
10708,50대이상 M,20180831
10763,30대 M,20180831
10771,50대이상 M,20180831
10911,40대 F,20180831
10916,50대이상 M,20180831
11029,40대 M,20180831
11101,40대 M,20180831
11172,40대 M,20180831
11186,40대 M,20180831
11271,40대 F,20180831
11293,30대 F,20180831
11296,40대 M,20180831
11310,30대 F,20180831
11317,20대 M,20180831
11450,30대 F,20180831
11460,40대 F,20180831
11465,40대 M,20180831
11491,30대 F,20180831
11502,50대이상 M,20180831
11515,30대 F,20180831
11584,40대 M,20180831
11591,20대 F,20180831
11612,50대이상 M,20180831
11617,20대 F,20180831
11623,40대 M,20180831
11644,50대이상 M,20180831
11663,30대 F,20180831
11723,50대이상 M,20180831
11931,40대 F,20180831
11936,30대 F,20180831
11987,30대 F,20180831
12248,20대 M,20180831
12291,30대 M,20180831
12434,30대 M,20180831
12450,40대 F,20180831
12464,20대 F,20180831
12558,50대이상 M,20180831
12563,20대 F,20180831
12663,30대 M,20180831
12706,50대이상 M,20180831
12785,50대이상 M,20180831
12826,30대 F,20180831
12846,30대 F,20180831
12869,30대 F,20180831
12879,30대 M,20180831
12923,50대이상 M,20180831
12949,30대 M,20180831
12959,40대 M,20180831
12975,30대 F,20180831
13050,30대 M,20180831
13053,40대 M,20180831
13087,30대 M,20180831
13094,30대 M,20180831
